province	province_id	district	district_id	moh	moh_id	gnd	gnd_id	center	vaccine	dose1	dose2
Eastern	LK-5	Trincomalee	LK-53	Padavisiripura				DH Padavisripura	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Padavisiripura				Jayanthiya Maha vidyalaya	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kinniya	MOH-53240			MOH Office	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kinniya	MOH-53240			Al/Aqsha school	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kinniya	MOH-53240			Al/Athan school	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kinniya	MOH-53240			Al/irfan school	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			MOH OFFICE	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			AL HITHAYA M.V	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			CHENAIYOOR MV	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			AL HILAAL School	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			AN-NAHAR School	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			MALLIKAITHEEVU School	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			ZAHIRA School - PALATHOPPUR	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			AL HAMBRA School - THOPPUR	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			PADDALIPURAM	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			PERIYAPALAM MOSQUE	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			PALLIKUDIIRUPPU Kaliamahal School	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			DH SAMPOOR	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Muthur	MOH-53272			Jinna Nagar GHC	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kurinchakerny				Naduththeevu MOH Office	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kurinchakerny				Soorankal GHC	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kurinchakerny				Wan Ala Buhary School	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kurinchakerny				PMCU Nadooththu	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kurinchakerny				Aligar School Mahamar	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kurinchakerny				Poovarasanthevu Jumma Masjith	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kurinchakerny				Assafa School	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Eachchilampatru	MOH-53330			Sri Senpaha MV	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Eachchilampatru	MOH-53330			Thuvaraka Vidyalayam - Sooranagar	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Eachchilampatru	MOH-53330			Mawadichchenai GTMS	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Gomarankadawala	MOH-53091			MOH Office Gomarankadawala	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kanthale	MOH-53210			MOH Office	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kanthale	MOH-53210			T/K/ Gantalawa NS	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kanthale	MOH-53210			Jayarajaramaya Temple	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kanthale	MOH-53210			PMCU Battukachiya	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kanthale	MOH-53210			T/K/ Al Tharique School	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kanthale	MOH-53210			G.H.C. Jeyanthipura	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kanthale	MOH-53210			DH Wan Ela	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Kanthale	MOH-53210			BH Kantale	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Seruvila	MOH-53152			MOH Office	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Seruvila	MOH-53152			DH seruwila	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Seruvila	MOH-53152			DH serunuwara	Sinopharm	False	False
Eastern	LK-5	Trincomalee	LK-53	Seruvila	MOH-53152			Dehiwatta Vidyalaya	Sinopharm	False	False
Eastern	LK-5	Batticaloa	LK-51	Vavunathivu	MOH-51210			BT/BW/ Panchenai Pari Vith	Sinopharm	False	False
Eastern	LK-5	Batticaloa	LK-51	Vavunathivu	MOH-51210			BT/BW/ Kannaki Vith	Sinopharm	False	False
Eastern	LK-5	Batticaloa	LK-51	Vavunathivu	MOH-51210			BT/BW/ Kalaivani Pari Vith	Sinopharm	False	False
